model_name,optimizer,loss,epoch,batch_size,learning_rate,idx_repeat,test_loss,test_accuracy
model_01,sgd,categorical_crossentropy,10,32,0.001,2,1.0723665952682495,0.6842105388641357
model_01,sgd,categorical_crossentropy,10,32,0.0001,0,1.2083911895751953,0.6140350699424744
model_01,sgd,categorical_crossentropy,10,32,0.0001,1,1.4153836965560913,0.7368420958518982
model_01,sgd,categorical_crossentropy,10,32,0.0001,2,1.35783851146698,0.75
model_01,sgd,categorical_crossentropy,10,32,1e-05,0,3.2260985374450684,0.09210526198148727
model_01,sgd,categorical_crossentropy,10,32,1e-05,1,2.469738006591797,0.1666666716337204
model_01,sgd,categorical_crossentropy,10,32,1e-05,2,2.803950548171997,0.44736841320991516
model_01,sgd,categorical_crossentropy,10,128,0.001,0,1.335864782333374,0.7456140518188477
model_01,sgd,categorical_crossentropy,10,128,0.001,1,1.7388668060302734,0.7324561476707458
model_01,sgd,categorical_crossentropy,10,128,0.001,2,1.3258869647979736,0.7543859481811523
model_01,sgd,categorical_crossentropy,10,128,0.0001,0,1.5461171865463257,0.30263158679008484
model_01,sgd,categorical_crossentropy,10,128,0.0001,1,1.240989327430725,0.5921052694320679
model_01,sgd,categorical_crossentropy,10,128,0.0001,2,4.005913257598877,0.25438597798347473
model_01,sgd,categorical_crossentropy,10,128,1e-05,0,4.203994274139404,0.28947368264198303
model_01,sgd,categorical_crossentropy,10,128,1e-05,1,5.717170238494873,0.5350877046585083
model_01,sgd,categorical_crossentropy,10,128,1e-05,2,12.997527122497559,0.008771929889917374
model_01,sgd,categorical_crossentropy,30,32,0.001,0,1.1171848773956299,0.7412280440330505
model_01,sgd,categorical_crossentropy,30,32,0.001,1,1.0776638984680176,0.5964912176132202
model_01,sgd,categorical_crossentropy,30,32,0.001,2,1.0946506261825562,0.7412280440330505
model_01,sgd,categorical_crossentropy,30,32,0.0001,0,1.2934341430664062,0.49561402201652527
model_01,sgd,categorical_crossentropy,30,32,0.0001,1,1.0044825077056885,0.5833333134651184
model_01,sgd,categorical_crossentropy,30,32,0.0001,2,1.376112461090088,0.6447368264198303
model_01,sgd,categorical_crossentropy,30,32,1e-05,0,1.092676043510437,0.7543859481811523
model_01,sgd,categorical_crossentropy,30,32,1e-05,1,1.4417245388031006,0.34210526943206787
model_01,sgd,categorical_crossentropy,30,32,1e-05,2,2.460216522216797,0.429824560880661
model_01,sgd,categorical_crossentropy,30,128,0.001,0,1.170642375946045,0.5921052694320679
model_01,sgd,categorical_crossentropy,30,128,0.001,1,1.1761456727981567,0.5921052694320679
model_01,sgd,categorical_crossentropy,30,128,0.001,2,0.9571071863174438,0.7236841917037964
model_01,sgd,categorical_crossentropy,30,128,0.0001,0,1.8570185899734497,0.29385966062545776
model_01,sgd,categorical_crossentropy,30,128,0.0001,1,1.2556346654891968,0.5087719559669495
model_01,sgd,categorical_crossentropy,30,128,0.0001,2,1.9312595129013062,0.48245614767074585
model_01,sgd,categorical_crossentropy,30,128,1e-05,0,4.094168186187744,0.3552631437778473
model_01,sgd,categorical_crossentropy,30,128,1e-05,1,3.4756557941436768,0.22807016968727112
model_01,sgd,categorical_crossentropy,30,128,1e-05,2,11.9270601272583,0.3552631437778473
model_01,sgd,categorical_crossentropy,50,32,0.001,0,0.9108226299285889,0.7017543911933899
model_01,sgd,categorical_crossentropy,50,32,0.001,1,1.074338436126709,0.5614035129547119
model_01,sgd,categorical_crossentropy,50,32,0.001,2,1.0741811990737915,0.7324561476707458
model_01,sgd,categorical_crossentropy,50,32,0.0001,0,1.2126755714416504,0.7368420958518982
model_01,sgd,categorical_crossentropy,50,32,0.0001,1,1.458065152168274,0.6798245906829834
model_01,sgd,categorical_crossentropy,50,32,0.0001,2,0.9257637858390808,0.7280701994895935
model_01,sgd,categorical_crossentropy,50,32,1e-05,0,1.2550464868545532,0.6008771657943726
model_01,sgd,categorical_crossentropy,50,32,1e-05,1,2.1660540103912354,0.19736842811107635
model_01,sgd,categorical_crossentropy,50,32,1e-05,2,1.396355390548706,0.6754385828971863
model_01,sgd,categorical_crossentropy,50,128,0.001,0,0.9805634021759033,0.6491228342056274
model_01,sgd,categorical_crossentropy,50,128,0.001,1,1.4085179567337036,0.7543859481811523
model_01,sgd,categorical_crossentropy,50,128,0.001,2,1.035003900527954,0.6710526347160339
model_01,sgd,categorical_crossentropy,50,128,0.0001,0,1.5669620037078857,0.25
model_01,sgd,categorical_crossentropy,50,128,0.0001,1,1.8002952337265015,0.7280701994895935
model_01,sgd,categorical_crossentropy,50,128,0.0001,2,1.347655177116394,0.7280701994895935
model_01,sgd,categorical_crossentropy,50,128,1e-05,0,2.018903970718384,0.3114035129547119
model_01,sgd,categorical_crossentropy,50,128,1e-05,1,2.31844162940979,0.7236841917037964
model_01,sgd,categorical_crossentropy,50,128,1e-05,2,2.625920057296753,0.5789473652839661
model_01,sgd,binary_crossentropy,10,32,0.001,0,0.6677347421646118,0.49561402201652527
model_01,sgd,binary_crossentropy,10,32,0.001,1,0.39346760511398315,0.7368420958518982
model_01,sgd,binary_crossentropy,10,32,0.001,2,0.48857560753822327,0.7587719559669495
model_01,sgd,binary_crossentropy,10,32,0.0001,0,0.6974111199378967,0.43421053886413574
model_01,sgd,binary_crossentropy,10,32,0.0001,1,0.5100381970405579,0.6973684430122375
model_01,sgd,binary_crossentropy,10,32,0.0001,2,1.3699904680252075,0.04385964944958687
model_01,sgd,binary_crossentropy,10,32,1e-05,0,1.4584418535232544,0.530701756477356
model_01,sgd,binary_crossentropy,10,32,1e-05,1,1.8095530271530151,0.5877193212509155
model_01,sgd,binary_crossentropy,10,32,1e-05,2,1.8127524852752686,0.03947368264198303
model_01,sgd,binary_crossentropy,10,128,0.001,0,0.6940510272979736,0.6754385828971863
model_01,sgd,binary_crossentropy,10,128,0.001,1,0.5511730313301086,0.7456140518188477
model_01,sgd,binary_crossentropy,10,128,0.001,2,0.4357806146144867,0.5745614171028137
model_01,sgd,binary_crossentropy,10,128,0.0001,0,1.2563022375106812,0.04385964944958687
model_01,sgd,binary_crossentropy,10,128,0.0001,1,0.8486046195030212,0.3070175349712372
model_01,sgd,binary_crossentropy,10,128,0.0001,2,0.9880253076553345,0.035087719559669495
model_01,sgd,binary_crossentropy,10,128,1e-05,0,4.457740306854248,0.37280702590942383
model_01,sgd,binary_crossentropy,10,128,1e-05,1,3.75050950050354,0.24122807383537292
model_01,sgd,binary_crossentropy,10,128,1e-05,2,15.507122993469238,0.004385964944958687
model_01,sgd,binary_crossentropy,30,32,0.001,0,0.484154611825943,0.6008771657943726
model_01,sgd,binary_crossentropy,30,32,0.001,1,0.3114316761493683,0.7105262875556946
model_01,sgd,binary_crossentropy,30,32,0.001,2,0.5085896849632263,0.5482456088066101
