model_name,optimizer,loss,epoch,batch_size,learning_rate,idx_repeat,test_loss,test_accuracy
model_01,sgd,binary_crossentropy,10,32,0.001,4,0.5076445937156677,0.5970516204833984
model_01,sgd,binary_crossentropy,10,32,0.0001,0,1.1767996549606323,0.051597051322460175
model_01,sgd,binary_crossentropy,10,32,0.0001,1,0.601023256778717,0.5761670470237732
model_01,sgd,binary_crossentropy,10,32,0.0001,2,0.7940386533737183,0.5884521007537842
model_01,sgd,binary_crossentropy,10,32,0.0001,3,1.0219640731811523,0.522113025188446
model_01,sgd,binary_crossentropy,10,32,0.0001,4,1.0082588195800781,0.25798526406288147
model_01,sgd,binary_crossentropy,10,32,1e-05,0,3.04060435295105,0.5491400361061096
model_01,sgd,binary_crossentropy,10,32,1e-05,1,3.1308062076568604,0.1695331633090973
model_01,sgd,binary_crossentropy,10,32,1e-05,2,1.6242693662643433,0.2383292317390442
model_01,sgd,binary_crossentropy,10,32,1e-05,3,2.105281352996826,0.5700245499610901
model_01,sgd,binary_crossentropy,10,32,1e-05,4,2.020172119140625,0.48525798320770264
model_01,sgd,binary_crossentropy,10,128,0.001,0,0.9844791293144226,0.04176904261112213
model_01,sgd,binary_crossentropy,10,128,0.001,1,0.6387346386909485,0.5675675868988037
model_01,sgd,binary_crossentropy,10,128,0.001,2,0.5001860857009888,0.5540540814399719
model_01,sgd,binary_crossentropy,10,128,0.001,3,0.5417312979698181,0.5749385952949524
model_01,sgd,binary_crossentropy,10,128,0.001,4,0.5578997135162354,0.5945945978164673
model_01,sgd,binary_crossentropy,10,128,0.0001,0,1.3872257471084595,0.2923832833766937
model_01,sgd,binary_crossentropy,10,128,0.0001,1,2.24653697013855,0.4262899160385132
model_01,sgd,binary_crossentropy,10,128,0.0001,2,1.8071556091308594,0.07616707682609558
model_01,sgd,binary_crossentropy,10,128,0.0001,3,1.0565180778503418,0.3501228392124176
model_01,sgd,binary_crossentropy,10,128,0.0001,4,1.0244685411453247,0.37223586440086365
model_01,sgd,binary_crossentropy,10,128,1e-05,0,4.0156145095825195,0.06756756454706192
model_01,sgd,binary_crossentropy,10,128,1e-05,1,1.8194829225540161,0.10073710232973099
model_01,sgd,binary_crossentropy,10,128,1e-05,2,5.743873596191406,0.585995078086853
model_01,sgd,binary_crossentropy,10,128,1e-05,3,9.422098159790039,0.2886977791786194
model_01,sgd,binary_crossentropy,10,128,1e-05,4,2.2449848651885986,0.5282555222511292
model_01,sgd,binary_crossentropy,30,32,0.001,0,0.5136240720748901,0.5970516204833984
model_01,sgd,binary_crossentropy,30,32,0.001,1,0.572108805179596,0.5970516204833984
model_01,sgd,binary_crossentropy,30,32,0.001,2,0.5070156455039978,0.5970516204833984
model_01,sgd,binary_crossentropy,30,32,0.001,3,0.4848169684410095,0.5970516204833984
model_01,sgd,binary_crossentropy,30,32,0.001,4,0.4848266541957855,0.5995085835456848
model_01,sgd,binary_crossentropy,30,32,0.0001,0,0.6391460299491882,0.5921375751495361
model_01,sgd,binary_crossentropy,30,32,0.0001,1,0.7781203389167786,0.5319410562515259
model_01,sgd,binary_crossentropy,30,32,0.0001,2,0.5165343284606934,0.5835380554199219
model_01,sgd,binary_crossentropy,30,32,0.0001,3,0.5268877744674683,0.5970516204833984
model_01,sgd,binary_crossentropy,30,32,0.0001,4,0.8061192035675049,0.5429975390434265
model_01,sgd,binary_crossentropy,30,32,1e-05,0,1.0196328163146973,0.32063883543014526
model_01,sgd,binary_crossentropy,30,32,1e-05,1,0.9493322968482971,0.4545454680919647
model_01,sgd,binary_crossentropy,30,32,1e-05,2,0.8391180038452148,0.5958231091499329
model_01,sgd,binary_crossentropy,30,32,1e-05,3,0.8740763664245605,0.563882052898407
model_01,sgd,binary_crossentropy,30,32,1e-05,4,1.134299874305725,0.30343979597091675
model_01,sgd,binary_crossentropy,30,128,0.001,0,0.47838079929351807,0.5970516204833984
model_01,sgd,binary_crossentropy,30,128,0.001,1,0.5413784384727478,0.29606878757476807
model_01,sgd,binary_crossentropy,30,128,0.001,2,0.5330628156661987,0.5958231091499329
model_01,sgd,binary_crossentropy,30,128,0.001,3,0.5828045606613159,0.5970516204833984
model_01,sgd,binary_crossentropy,30,128,0.001,4,0.4925530254840851,0.5958231091499329
model_01,sgd,binary_crossentropy,30,128,0.0001,0,0.7073167562484741,0.5958231091499329
model_01,sgd,binary_crossentropy,30,128,0.0001,1,0.7795540690422058,0.29606878757476807
model_01,sgd,binary_crossentropy,30,128,0.0001,2,0.8148054480552673,0.12285012006759644
model_01,sgd,binary_crossentropy,30,128,0.0001,3,0.9065921902656555,0.0626535639166832
